AlphaNet(
  (ts_cov10): Cov()
  (ts_corr10): Corr()
  (ts_stddev10): StdDev()
  (ts_zscore10): ZScore()
  (ts_return10): Return()
  (ts_decaylinear10): DecayLinear()
  (bn): BatchNorm2d(1, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (pooling): Pooling()
  (flatten): Flatten()
  (fc1): Linear(in_features=648, out_features=30, bias=True)
[training] epoch: 1, step: 99, loss: 3.393583059310913
[training] epoch: 1, step: 100, loss: 8.079612731933594
[training] epoch: 1, step: 101, loss: 13.611058235168457
[training] epoch: 1, step: 102, loss: 9.095184326171875
[training] epoch: 1, step: 103, loss: 3.0973072052001953
[training] epoch: 1, step: 104, loss: 9.920845031738281
[training] epoch: 1, step: 105, loss: 2.069794178009033
[training] epoch: 1, step: 106, loss: 3.2038655281066895
[training] epoch: 1, step: 107, loss: 2.684030055999756
[training] epoch: 1, step: 108, loss: 1.3330111503601074
[training] epoch: 1, step: 109, loss: 3.0798285007476807
[training] epoch: 1, step: 110, loss: 2.408369541168213
[training] epoch: 1, step: 111, loss: 4.566789627075195
[training] epoch: 1, step: 112, loss: 1.6338038444519043
[training] epoch: 1, step: 113, loss: 1.2268650531768799
[training] epoch: 1, step: 114, loss: 6.42960262298584
[training] epoch: 1, step: 115, loss: 25.31476593017578
[training] epoch: 1, step: 116, loss: 20.935304641723633
[training] epoch: 1, step: 117, loss: 5.4041900634765625
[training] epoch: 1, step: 118, loss: 9.989293098449707
[training] epoch: 1, step: 119, loss: 9.293134689331055
[training] epoch: 1, step: 120, loss: 7.718899726867676
[training] epoch: 1, step: 121, loss: 6.302597999572754
[training] epoch: 1, step: 122, loss: 6.442959308624268
[training] epoch: 1, step: 123, loss: 7.110224723815918
[training] epoch: 1, step: 124, loss: 9.615257263183594
[training] epoch: 1, step: 125, loss: 11.73212718963623
[training] epoch: 1, step: 126, loss: 6.46067476272583
[training] epoch: 1, step: 127, loss: 4.9969892501831055
[training] epoch: 1, step: 128, loss: 15.723348617553711
[training] epoch: 1, step: 129, loss: 21.92098045349121
[training] epoch: 1, step: 130, loss: 6.070151329040527
[training] epoch: 1, step: 131, loss: 4.963190078735352
[training] epoch: 1, step: 132, loss: 4.426568508148193
[training] epoch: 1, step: 133, loss: 22.452800750732422
[training] epoch: 1, step: 134, loss: 10.111286163330078
[training] epoch: 1, step: 135, loss: 9.925761222839355
[validation] epoch: 1, loss: 7.894955989192514
[training] epoch: 2, step: 1, loss: 6.006774425506592
[training] epoch: 2, step: 2, loss: 8.517134666442871
[training] epoch: 2, step: 3, loss: 5.39943265914917
[training] epoch: 2, step: 4, loss: 8.08631420135498
[training] epoch: 2, step: 5, loss: 3.816283702850342
[training] epoch: 2, step: 6, loss: 3.30118727684021
[training] epoch: 2, step: 7, loss: 24.205904006958008
[training] epoch: 2, step: 8, loss: 14.604801177978516
[training] epoch: 2, step: 9, loss: 6.170648574829102
[training] epoch: 2, step: 10, loss: 2.224942684173584
[training] epoch: 2, step: 11, loss: 2.962744951248169
[training] epoch: 2, step: 12, loss: 4.141712188720703
[training] epoch: 2, step: 13, loss: 4.769463539123535
[training] epoch: 2, step: 14, loss: 7.690674304962158
[training] epoch: 2, step: 15, loss: 3.415379762649536
[training] epoch: 2, step: 16, loss: 7.053677558898926
[training] epoch: 2, step: 17, loss: 2.879958391189575
[training] epoch: 2, step: 18, loss: 7.4880499839782715
[training] epoch: 2, step: 19, loss: 2.978363513946533
[training] epoch: 2, step: 20, loss: 4.6294379234313965
[training] epoch: 2, step: 21, loss: 14.651905059814453
[training] epoch: 2, step: 22, loss: 27.000425338745117
[training] epoch: 2, step: 23, loss: 7.2442402839660645
[training] epoch: 2, step: 24, loss: 3.7014591693878174
[training] epoch: 2, step: 25, loss: 4.440662860870361
[training] epoch: 2, step: 26, loss: 5.454123497009277
[training] epoch: 2, step: 27, loss: 5.103078842163086
[training] epoch: 2, step: 28, loss: 4.987091541290283
[training] epoch: 2, step: 29, loss: 2.790349006652832
[training] epoch: 2, step: 30, loss: 7.623898983001709
[training] epoch: 2, step: 31, loss: 6.8104634284973145
[training] epoch: 2, step: 32, loss: 7.748951435089111
[training] epoch: 2, step: 33, loss: 5.219388961791992
[training] epoch: 2, step: 34, loss: 6.894761085510254
[training] epoch: 2, step: 35, loss: 5.361689567565918
[training] epoch: 2, step: 36, loss: 27.19049072265625
[training] epoch: 2, step: 37, loss: 18.8700008392334
[training] epoch: 2, step: 38, loss: 5.8267316818237305
[training] epoch: 2, step: 39, loss: 14.265754699707031
[training] epoch: 2, step: 40, loss: 8.152026176452637
[training] epoch: 2, step: 41, loss: 7.264119625091553
[training] epoch: 2, step: 42, loss: 4.215005397796631
[training] epoch: 2, step: 43, loss: 8.068732261657715
[training] epoch: 2, step: 44, loss: 2.977917432785034
[training] epoch: 2, step: 45, loss: 2.793555974960327
[training] epoch: 2, step: 46, loss: 2.059326410293579
[training] epoch: 2, step: 47, loss: 4.000816345214844
[training] epoch: 2, step: 48, loss: 0.9790263175964355
[training] epoch: 2, step: 49, loss: 5.933202266693115
[training] epoch: 2, step: 50, loss: 21.61585807800293
[training] epoch: 2, step: 51, loss: 6.2125163078308105
[training] epoch: 2, step: 52, loss: 4.156103134155273
[training] epoch: 2, step: 53, loss: 5.711500644683838
[training] epoch: 2, step: 54, loss: 6.357472896575928
[training] epoch: 2, step: 55, loss: 5.056839466094971
[training] epoch: 2, step: 56, loss: 4.537446975708008
[training] epoch: 2, step: 57, loss: 2.79927134513855
[training] epoch: 2, step: 58, loss: 8.435416221618652
[training] epoch: 2, step: 59, loss: 8.322813987731934
[training] epoch: 2, step: 60, loss: 9.562089920043945
[training] epoch: 2, step: 61, loss: 8.262475967407227
[training] epoch: 2, step: 62, loss: 4.849228858947754
[training] epoch: 2, step: 63, loss: 6.290915012359619
[training] epoch: 2, step: 64, loss: 18.304224014282227
[training] epoch: 2, step: 65, loss: 5.182346820831299
[training] epoch: 2, step: 66, loss: 6.345268249511719
[training] epoch: 2, step: 67, loss: 4.282483100891113
[training] epoch: 2, step: 68, loss: 5.7424092292785645
[training] epoch: 2, step: 69, loss: 8.628379821777344
[training] epoch: 2, step: 70, loss: 6.8286542892456055
[training] epoch: 2, step: 71, loss: 9.430194854736328
[training] epoch: 2, step: 72, loss: 4.121121883392334
[training] epoch: 2, step: 73, loss: 3.399400234222412
[training] epoch: 2, step: 74, loss: 2.8802566528320312
[training] epoch: 2, step: 75, loss: 12.21098518371582
[training] epoch: 2, step: 76, loss: 27.715465545654297
[training] epoch: 2, step: 77, loss: 7.37558650970459
[training] epoch: 2, step: 78, loss: 14.010786056518555
[training] epoch: 2, step: 79, loss: 4.481297492980957
[training] epoch: 2, step: 80, loss: 4.5857696533203125
[training] epoch: 2, step: 81, loss: 5.839478492736816
[training] epoch: 2, step: 82, loss: 9.865057945251465
[training] epoch: 2, step: 83, loss: 4.024311065673828
[training] epoch: 2, step: 84, loss: 4.696773052215576
[training] epoch: 2, step: 85, loss: 2.55298113822937
[training] epoch: 2, step: 86, loss: 3.94439697265625
[training] epoch: 2, step: 87, loss: 13.905738830566406
[training] epoch: 2, step: 88, loss: 2.121737241744995
[training] epoch: 2, step: 89, loss: 3.7445993423461914
[training] epoch: 2, step: 90, loss: 2.2195656299591064
[training] epoch: 2, step: 91, loss: 2.6275200843811035
[training] epoch: 2, step: 92, loss: 3.6139023303985596
[training] epoch: 2, step: 93, loss: 1.7605105638504028
[training] epoch: 2, step: 94, loss: 4.230258941650391
[training] epoch: 2, step: 95, loss: 2.9693989753723145
[training] epoch: 2, step: 96, loss: 1.9436981678009033
[training] epoch: 2, step: 97, loss: 2.3893749713897705
[training] epoch: 2, step: 98, loss: 2.267103672027588
[training] epoch: 2, step: 99, loss: 3.3982350826263428
[training] epoch: 2, step: 100, loss: 8.027371406555176
[training] epoch: 2, step: 101, loss: 13.622888565063477
[training] epoch: 2, step: 102, loss: 8.970005989074707
[training] epoch: 2, step: 103, loss: 3.0939595699310303
[training] epoch: 2, step: 104, loss: 9.985284805297852
[training] epoch: 2, step: 105, loss: 2.0304999351501465
[training] epoch: 2, step: 106, loss: 3.036884069442749
[training] epoch: 2, step: 107, loss: 2.668351650238037
[training] epoch: 2, step: 108, loss: 1.2886157035827637
[training] epoch: 2, step: 109, loss: 3.182405471801758
[training] epoch: 2, step: 110, loss: 2.3758678436279297
[training] epoch: 2, step: 111, loss: 4.542147636413574
[training] epoch: 2, step: 112, loss: 1.6440045833587646
[training] epoch: 2, step: 113, loss: 1.2572606801986694
[training] epoch: 2, step: 114, loss: 6.299187183380127
[training] epoch: 2, step: 115, loss: 25.159574508666992
[training] epoch: 2, step: 116, loss: 21.090219497680664
[training] epoch: 2, step: 117, loss: 5.39244270324707
[training] epoch: 2, step: 118, loss: 10.01181411743164
[training] epoch: 2, step: 119, loss: 9.32058334350586
[training] epoch: 2, step: 120, loss: 7.746841907501221
[training] epoch: 2, step: 121, loss: 6.307053565979004
[training] epoch: 2, step: 122, loss: 6.440577030181885
[training] epoch: 2, step: 123, loss: 7.177264213562012
[training] epoch: 2, step: 124, loss: 9.676451683044434
[training] epoch: 2, step: 125, loss: 11.609090805053711
[training] epoch: 2, step: 126, loss: 6.491616725921631
[training] epoch: 2, step: 127, loss: 5.1205220222473145
[training] epoch: 2, step: 128, loss: 15.647686004638672
[training] epoch: 2, step: 129, loss: 21.8203125
[training] epoch: 2, step: 130, loss: 6.011938095092773
[training] epoch: 2, step: 131, loss: 4.9642744064331055
[training] epoch: 2, step: 132, loss: 4.3831281661987305
[training] epoch: 2, step: 133, loss: 22.288591384887695
[training] epoch: 2, step: 134, loss: 9.895157814025879
[training] epoch: 2, step: 135, loss: 9.825209617614746
[validation] epoch: 2, loss: 7.958519255413728
[training] epoch: 3, step: 1, loss: 6.048603057861328
[training] epoch: 3, step: 2, loss: 8.37990951538086
[training] epoch: 3, step: 3, loss: 5.392726898193359
[training] epoch: 3, step: 4, loss: 8.160539627075195
[training] epoch: 3, step: 5, loss: 3.8107104301452637
[training] epoch: 3, step: 6, loss: 3.2929956912994385
[training] epoch: 3, step: 7, loss: 24.15322494506836
[training] epoch: 3, step: 8, loss: 14.490948677062988
[training] epoch: 3, step: 9, loss: 6.092856407165527
[training] epoch: 3, step: 10, loss: 2.1934351921081543
[training] epoch: 3, step: 11, loss: 2.9436399936676025
[training] epoch: 3, step: 12, loss: 4.132408618927002
[training] epoch: 3, step: 13, loss: 4.7855916023254395
[training] epoch: 3, step: 14, loss: 7.763988018035889
[training] epoch: 3, step: 15, loss: 3.3795228004455566
[training] epoch: 3, step: 16, loss: 7.0747880935668945
[training] epoch: 3, step: 17, loss: 2.8527023792266846
[training] epoch: 3, step: 18, loss: 7.316343307495117
[training] epoch: 3, step: 19, loss: 3.0006613731384277
[training] epoch: 3, step: 20, loss: 4.619081020355225
[training] epoch: 3, step: 21, loss: 14.45534896850586
[training] epoch: 3, step: 22, loss: 26.63834571838379
[training] epoch: 3, step: 23, loss: 7.277478218078613
[training] epoch: 3, step: 24, loss: 3.6424341201782227
[training] epoch: 3, step: 25, loss: 4.483625888824463
[training] epoch: 3, step: 26, loss: 5.3496198654174805
[training] epoch: 3, step: 27, loss: 5.0672407150268555
[training] epoch: 3, step: 28, loss: 4.817448139190674
[training] epoch: 3, step: 29, loss: 2.840640068054199
[training] epoch: 3, step: 30, loss: 7.437554836273193
[training] epoch: 3, step: 31, loss: 6.703105926513672
[training] epoch: 3, step: 32, loss: 7.514087677001953
[training] epoch: 3, step: 33, loss: 5.178757667541504
[training] epoch: 3, step: 34, loss: 6.838554859161377
[training] epoch: 3, step: 35, loss: 5.393002986907959
[training] epoch: 3, step: 36, loss: 27.138587951660156
[training] epoch: 3, step: 37, loss: 18.78219985961914
[training] epoch: 3, step: 38, loss: 5.878039360046387
[training] epoch: 3, step: 39, loss: 14.283705711364746
[training] epoch: 3, step: 40, loss: 8.007108688354492
[training] epoch: 3, step: 41, loss: 7.057218074798584
[training] epoch: 3, step: 42, loss: 4.249575138092041
[training] epoch: 3, step: 43, loss: 8.15334701538086
[training] epoch: 3, step: 44, loss: 2.9537813663482666
[training] epoch: 3, step: 45, loss: 2.7125980854034424
[training] epoch: 3, step: 46, loss: 2.0015695095062256
[training] epoch: 3, step: 47, loss: 4.020736217498779
[training] epoch: 3, step: 48, loss: 0.9888225793838501
[training] epoch: 3, step: 49, loss: 6.074600696563721
[training] epoch: 3, step: 50, loss: 21.729272842407227
[training] epoch: 3, step: 51, loss: 6.387025833129883
[training] epoch: 3, step: 52, loss: 4.11053991317749
[training] epoch: 3, step: 53, loss: 5.6648640632629395
[training] epoch: 3, step: 54, loss: 6.318517208099365
[training] epoch: 3, step: 55, loss: 5.083506107330322
[training] epoch: 3, step: 56, loss: 4.5214152336120605
[training] epoch: 3, step: 57, loss: 2.8352444171905518
[training] epoch: 3, step: 58, loss: 8.57964038848877
[training] epoch: 3, step: 59, loss: 8.441877365112305
[training] epoch: 3, step: 60, loss: 9.609070777893066
[training] epoch: 3, step: 61, loss: 8.303060531616211
[training] epoch: 3, step: 62, loss: 4.865663528442383
[training] epoch: 3, step: 63, loss: 6.343132972717285
[training] epoch: 3, step: 64, loss: 18.076995849609375
[training] epoch: 3, step: 65, loss: 5.044097423553467
[training] epoch: 3, step: 66, loss: 6.241127014160156
[training] epoch: 3, step: 67, loss: 4.176239013671875
[training] epoch: 3, step: 68, loss: 5.6292266845703125
[training] epoch: 3, step: 69, loss: 8.495498657226562
[training] epoch: 3, step: 70, loss: 6.841068744659424
[training] epoch: 3, step: 71, loss: 9.552308082580566
[training] epoch: 3, step: 72, loss: 4.052070140838623
[training] epoch: 3, step: 73, loss: 3.373230457305908
[training] epoch: 3, step: 74, loss: 2.9971771240234375
[training] epoch: 3, step: 75, loss: 12.345131874084473
[training] epoch: 3, step: 76, loss: 27.569597244262695
[training] epoch: 3, step: 77, loss: 7.28972053527832
[training] epoch: 3, step: 78, loss: 13.930025100708008
[training] epoch: 3, step: 79, loss: 4.409648418426514
[training] epoch: 3, step: 80, loss: 4.746632099151611
[training] epoch: 3, step: 81, loss: 5.7991204261779785
[training] epoch: 3, step: 82, loss: 10.032734870910645
[training] epoch: 3, step: 83, loss: 4.011971473693848
[training] epoch: 3, step: 84, loss: 4.662543296813965
[training] epoch: 3, step: 85, loss: 2.7017385959625244
[training] epoch: 3, step: 86, loss: 3.8155760765075684
[training] epoch: 3, step: 87, loss: 13.784472465515137
[training] epoch: 3, step: 88, loss: 2.1306374073028564
[training] epoch: 3, step: 89, loss: 3.604862928390503
[training] epoch: 3, step: 90, loss: 2.153857469558716
[training] epoch: 3, step: 91, loss: 2.5538785457611084
[training] epoch: 3, step: 92, loss: 3.6581838130950928
[training] epoch: 3, step: 93, loss: 1.8666881322860718
[training] epoch: 3, step: 94, loss: 4.05754280090332
[training] epoch: 3, step: 95, loss: 3.0184736251831055
[training] epoch: 3, step: 96, loss: 1.8985551595687866
[training] epoch: 3, step: 97, loss: 2.4435150623321533
[training] epoch: 3, step: 98, loss: 2.2187352180480957
[training] epoch: 3, step: 99, loss: 3.429309844970703
[training] epoch: 3, step: 100, loss: 8.014631271362305
[training] epoch: 3, step: 101, loss: 13.551971435546875
[training] epoch: 3, step: 102, loss: 9.086258888244629
[training] epoch: 3, step: 103, loss: 3.1775107383728027
[training] epoch: 3, step: 104, loss: 9.903082847595215
[training] epoch: 3, step: 105, loss: 1.959194302558899
[training] epoch: 3, step: 106, loss: 3.107757568359375
[training] epoch: 3, step: 107, loss: 2.626033306121826
[training] epoch: 3, step: 108, loss: 1.3562883138656616
[training] epoch: 3, step: 109, loss: 3.135335922241211
[training] epoch: 3, step: 110, loss: 2.4197752475738525
[training] epoch: 3, step: 111, loss: 4.502383708953857
[training] epoch: 3, step: 112, loss: 1.6520496606826782
[training] epoch: 3, step: 113, loss: 1.2712031602859497
[training] epoch: 3, step: 114, loss: 6.39221715927124
[training] epoch: 3, step: 115, loss: 25.144500732421875
[training] epoch: 3, step: 116, loss: 20.988651275634766
[training] epoch: 3, step: 117, loss: 5.417935371398926
[training] epoch: 3, step: 118, loss: 9.951397895812988
[training] epoch: 3, step: 119, loss: 9.234871864318848
[training] epoch: 3, step: 120, loss: 7.709754467010498
[training] epoch: 3, step: 121, loss: 6.358926296234131
[training] epoch: 3, step: 122, loss: 6.425593376159668
[training] epoch: 3, step: 123, loss: 7.0785603523254395
[training] epoch: 3, step: 124, loss: 9.603696823120117
[training] epoch: 3, step: 125, loss: 11.723468780517578
[training] epoch: 3, step: 126, loss: 6.283440589904785
[training] epoch: 3, step: 127, loss: 4.927234172821045
[training] epoch: 3, step: 128, loss: 15.879982948303223
[training] epoch: 3, step: 129, loss: 21.835634231567383
[training] epoch: 3, step: 130, loss: 6.077160835266113
[training] epoch: 3, step: 131, loss: 4.926146030426025
[training] epoch: 3, step: 132, loss: 4.297557830810547
[training] epoch: 3, step: 133, loss: 22.267480850219727
[training] epoch: 3, step: 134, loss: 9.884411811828613
[training] epoch: 3, step: 135, loss: 10.013086318969727
[validation] epoch: 3, loss: 7.9941407021354225
[training] epoch: 4, step: 1, loss: 5.970623970031738
[training] epoch: 4, step: 2, loss: 8.313443183898926
[training] epoch: 4, step: 3, loss: 5.3654327392578125
[training] epoch: 4, step: 4, loss: 8.079883575439453
[training] epoch: 4, step: 5, loss: 3.769807815551758
[training] epoch: 4, step: 6, loss: 3.3055531978607178
[training] epoch: 4, step: 7, loss: 24.22720718383789
[training] epoch: 4, step: 8, loss: 14.401270866394043
[training] epoch: 4, step: 9, loss: 6.0853352546691895
[training] epoch: 4, step: 10, loss: 2.2074220180511475
[training] epoch: 4, step: 11, loss: 2.969679594039917
[training] epoch: 4, step: 12, loss: 4.123027801513672
[training] epoch: 4, step: 13, loss: 4.805518627166748
[training] epoch: 4, step: 14, loss: 7.774622917175293
[training] epoch: 4, step: 15, loss: 3.4143126010894775
[training] epoch: 4, step: 16, loss: 7.090304374694824
[training] epoch: 4, step: 17, loss: 2.945859432220459
[training] epoch: 4, step: 18, loss: 7.065725803375244
[training] epoch: 4, step: 19, loss: 2.965373992919922
[training] epoch: 4, step: 20, loss: 4.637697696685791
[training] epoch: 4, step: 21, loss: 14.567978858947754
[training] epoch: 4, step: 22, loss: 26.69314193725586
[training] epoch: 4, step: 23, loss: 7.159586429595947
[training] epoch: 4, step: 24, loss: 3.6751837730407715
[training] epoch: 4, step: 25, loss: 4.483436107635498
[training] epoch: 4, step: 26, loss: 5.362551689147949
[training] epoch: 4, step: 27, loss: 5.0786871910095215
[training] epoch: 4, step: 28, loss: 4.8584885597229
[training] epoch: 4, step: 29, loss: 2.785184621810913
[training] epoch: 4, step: 30, loss: 7.5804057121276855
[training] epoch: 4, step: 31, loss: 6.794205665588379
[training] epoch: 4, step: 32, loss: 7.631881237030029
[training] epoch: 4, step: 33, loss: 5.2285003662109375
[training] epoch: 4, step: 34, loss: 6.969132900238037
[training] epoch: 4, step: 35, loss: 5.393604278564453
[training] epoch: 4, step: 36, loss: 27.103866577148438
[training] epoch: 4, step: 37, loss: 18.83603286743164
[training] epoch: 4, step: 38, loss: 5.784109592437744
[training] epoch: 4, step: 39, loss: 14.38977336883545
[training] epoch: 4, step: 40, loss: 8.037518501281738
[training] epoch: 4, step: 41, loss: 7.228163719177246
[training] epoch: 4, step: 42, loss: 4.244497299194336
[training] epoch: 4, step: 43, loss: 8.099482536315918
[training] epoch: 4, step: 44, loss: 2.9935686588287354
[training] epoch: 4, step: 45, loss: 2.695404052734375
[training] epoch: 4, step: 46, loss: 1.9480490684509277
[training] epoch: 4, step: 47, loss: 4.079451084136963
[training] epoch: 4, step: 48, loss: 1.0022685527801514
[training] epoch: 4, step: 49, loss: 6.053437232971191
[training] epoch: 4, step: 50, loss: 21.796566009521484
[training] epoch: 4, step: 51, loss: 6.308052062988281
[training] epoch: 4, step: 52, loss: 4.044213771820068
[training] epoch: 4, step: 53, loss: 5.65663480758667
[training] epoch: 4, step: 54, loss: 6.380196571350098
[training] epoch: 4, step: 55, loss: 5.0510430335998535
[training] epoch: 4, step: 56, loss: 4.4546427726745605
[training] epoch: 4, step: 57, loss: 2.8156344890594482
[training] epoch: 4, step: 58, loss: 8.601446151733398
[training] epoch: 4, step: 59, loss: 8.39301586151123
[training] epoch: 4, step: 60, loss: 9.528093338012695
[training] epoch: 4, step: 61, loss: 8.143906593322754
[training] epoch: 4, step: 62, loss: 4.950357913970947
[training] epoch: 4, step: 63, loss: 6.21448278427124
[training] epoch: 4, step: 64, loss: 18.088760375976562
[training] epoch: 4, step: 65, loss: 5.134241580963135
[training] epoch: 4, step: 66, loss: 6.324307918548584
[training] epoch: 4, step: 67, loss: 4.214482307434082
[training] epoch: 4, step: 68, loss: 5.770517826080322
[training] epoch: 4, step: 69, loss: 8.635815620422363
[training] epoch: 4, step: 70, loss: 6.773520469665527
[training] epoch: 4, step: 71, loss: 9.517091751098633
[training] epoch: 4, step: 72, loss: 4.183279037475586
[training] epoch: 4, step: 73, loss: 3.4199671745300293
[training] epoch: 4, step: 74, loss: 2.9866137504577637
[training] epoch: 4, step: 75, loss: 12.395561218261719
[training] epoch: 4, step: 76, loss: 27.876699447631836
[training] epoch: 4, step: 77, loss: 7.521402359008789
[training] epoch: 4, step: 78, loss: 14.074920654296875
[training] epoch: 4, step: 79, loss: 4.285979270935059
[training] epoch: 4, step: 80, loss: 4.6371636390686035
[training] epoch: 4, step: 81, loss: 5.797734260559082
[training] epoch: 4, step: 82, loss: 9.814290046691895
[training] epoch: 4, step: 83, loss: 4.0416131019592285
[training] epoch: 4, step: 84, loss: 4.798486232757568
[training] epoch: 4, step: 85, loss: 2.5332770347595215
[training] epoch: 4, step: 86, loss: 3.8408918380737305
[training] epoch: 4, step: 87, loss: 13.803879737854004
[training] epoch: 4, step: 88, loss: 2.1491198539733887
