AlphaNet(
  (ts_cov10): Cov()
  (ts_corr10): Corr()
  (ts_stddev10): StdDev()
  (ts_zscore10): ZScore()
  (ts_return10): Return()
  (ts_decaylinear10): DecayLinear()
  (bn): BatchNorm2d(1, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (pooling): Pooling()
  (flatten): Flatten()
  (fc1): Linear(in_features=648, out_features=30, bias=True)
[training] epoch: 1, step: 99, loss: 5.42916202545166
[training] epoch: 1, step: 100, loss: 20.933101654052734
[training] epoch: 1, step: 101, loss: 11.219191551208496
[validation] epoch: 1, loss: 7.583813300227175
[training] epoch: 2, step: 1, loss: 6.610672950744629
[training] epoch: 2, step: 2, loss: 4.580329418182373
[training] epoch: 2, step: 3, loss: 8.416004180908203
[training] epoch: 2, step: 4, loss: 1.7270338535308838
[training] epoch: 2, step: 5, loss: 13.258184432983398
[training] epoch: 2, step: 6, loss: 11.08117389678955
[training] epoch: 2, step: 7, loss: 5.869587421417236
[training] epoch: 2, step: 8, loss: 2.7598111629486084
[training] epoch: 2, step: 9, loss: 4.3162102699279785
[training] epoch: 2, step: 10, loss: 5.1238813400268555
[training] epoch: 2, step: 11, loss: 6.014717102050781
[training] epoch: 2, step: 12, loss: 6.0051984786987305
[training] epoch: 2, step: 13, loss: 3.3936543464660645
[training] epoch: 2, step: 14, loss: 6.736202716827393
[training] epoch: 2, step: 15, loss: 4.519000053405762
[training] epoch: 2, step: 16, loss: 20.87413215637207
[training] epoch: 2, step: 17, loss: 15.454253196716309
[training] epoch: 2, step: 18, loss: 4.0128092765808105
[training] epoch: 2, step: 19, loss: 4.712717533111572
[training] epoch: 2, step: 20, loss: 4.328771114349365
[training] epoch: 2, step: 21, loss: 3.706080913543701
[training] epoch: 2, step: 22, loss: 4.236649513244629
[training] epoch: 2, step: 23, loss: 6.589917182922363
[training] epoch: 2, step: 24, loss: 9.8877592086792
[training] epoch: 2, step: 25, loss: 6.302610397338867
[training] epoch: 2, step: 26, loss: 4.885108947753906
[training] epoch: 2, step: 27, loss: 20.51569366455078
[training] epoch: 2, step: 28, loss: 15.272024154663086
[training] epoch: 2, step: 29, loss: 10.462054252624512
[training] epoch: 2, step: 30, loss: 8.564325332641602
[training] epoch: 2, step: 31, loss: 7.1459808349609375
[training] epoch: 2, step: 32, loss: 6.1600236892700195
[training] epoch: 2, step: 33, loss: 3.442138195037842
[training] epoch: 2, step: 34, loss: 2.222325086593628
[training] epoch: 2, step: 35, loss: 3.639641284942627
[training] epoch: 2, step: 36, loss: 1.521051287651062
[training] epoch: 2, step: 37, loss: 15.065962791442871
[training] epoch: 2, step: 38, loss: 13.101181030273438
[training] epoch: 2, step: 39, loss: 2.997159957885742
[training] epoch: 2, step: 40, loss: 6.692997455596924
[training] epoch: 2, step: 41, loss: 5.061038970947266
[training] epoch: 2, step: 42, loss: 3.1462488174438477
[training] epoch: 2, step: 43, loss: 5.875908374786377
[training] epoch: 2, step: 44, loss: 7.272363185882568
[training] epoch: 2, step: 45, loss: 8.586688041687012
[training] epoch: 2, step: 46, loss: 7.745299816131592
[training] epoch: 2, step: 47, loss: 3.235748291015625
[training] epoch: 2, step: 48, loss: 17.80870819091797
[training] epoch: 2, step: 49, loss: 5.9954142570495605
[training] epoch: 2, step: 50, loss: 6.957099914550781
[training] epoch: 2, step: 51, loss: 4.7834954261779785
[training] epoch: 2, step: 52, loss: 7.856184482574463
[training] epoch: 2, step: 53, loss: 8.488774299621582
[training] epoch: 2, step: 54, loss: 6.372956275939941
[training] epoch: 2, step: 55, loss: 3.085920810699463
[training] epoch: 2, step: 56, loss: 6.755992889404297
[training] epoch: 2, step: 57, loss: 25.255348205566406
[training] epoch: 2, step: 58, loss: 5.316926956176758
[training] epoch: 2, step: 59, loss: 10.318906784057617
[training] epoch: 2, step: 60, loss: 2.9320857524871826
[training] epoch: 2, step: 61, loss: 6.080263614654541
[training] epoch: 2, step: 62, loss: 6.092736721038818
[training] epoch: 2, step: 63, loss: 3.930103302001953
[training] epoch: 2, step: 64, loss: 2.675065279006958
[training] epoch: 2, step: 65, loss: 8.743742942810059
[training] epoch: 2, step: 66, loss: 6.198721408843994
[training] epoch: 2, step: 67, loss: 3.6391003131866455
[training] epoch: 2, step: 68, loss: 1.7794536352157593
[training] epoch: 2, step: 69, loss: 3.001058578491211
[training] epoch: 2, step: 70, loss: 2.65775728225708
[training] epoch: 2, step: 71, loss: 4.034372806549072
[training] epoch: 2, step: 72, loss: 1.7681117057800293
[training] epoch: 2, step: 73, loss: 2.1887731552124023
[training] epoch: 2, step: 74, loss: 3.912019729614258
[training] epoch: 2, step: 75, loss: 6.649887561798096
[training] epoch: 2, step: 76, loss: 14.896807670593262
[training] epoch: 2, step: 77, loss: 3.508547306060791
[training] epoch: 2, step: 78, loss: 9.04429817199707
[training] epoch: 2, step: 79, loss: 2.4539597034454346
[training] epoch: 2, step: 80, loss: 3.566041946411133
[training] epoch: 2, step: 81, loss: 1.989432692527771
[training] epoch: 2, step: 82, loss: 3.6287035942077637
[training] epoch: 2, step: 83, loss: 3.043217182159424
[training] epoch: 2, step: 84, loss: 1.9556465148925781
[training] epoch: 2, step: 85, loss: 1.3214551210403442
[training] epoch: 2, step: 86, loss: 13.286886215209961
[training] epoch: 2, step: 87, loss: 30.441612243652344
[training] epoch: 2, step: 88, loss: 5.88456392288208
[training] epoch: 2, step: 89, loss: 12.492227554321289
[training] epoch: 2, step: 90, loss: 8.908112525939941
[training] epoch: 2, step: 91, loss: 5.97692346572876
[training] epoch: 2, step: 92, loss: 9.437983512878418
[training] epoch: 2, step: 93, loss: 9.366371154785156
[training] epoch: 2, step: 94, loss: 12.863201141357422
[training] epoch: 2, step: 95, loss: 5.05583381652832
[training] epoch: 2, step: 96, loss: 14.11641788482666
[training] epoch: 2, step: 97, loss: 17.267967224121094
[training] epoch: 2, step: 98, loss: 3.8098578453063965
[training] epoch: 2, step: 99, loss: 5.525202751159668
[training] epoch: 2, step: 100, loss: 20.78400230407715
[training] epoch: 2, step: 101, loss: 11.352295875549316
[validation] epoch: 2, loss: 7.602454459313119
[training] epoch: 3, step: 1, loss: 6.520567417144775
[training] epoch: 3, step: 2, loss: 4.543846607208252
[training] epoch: 3, step: 3, loss: 8.38644027709961
[training] epoch: 3, step: 4, loss: 1.7459501028060913
[training] epoch: 3, step: 5, loss: 13.432951927185059
[training] epoch: 3, step: 6, loss: 11.221271514892578
[training] epoch: 3, step: 7, loss: 5.797421932220459
[training] epoch: 3, step: 8, loss: 2.7357394695281982
[training] epoch: 3, step: 9, loss: 4.294951915740967
[training] epoch: 3, step: 10, loss: 5.193700313568115
[training] epoch: 3, step: 11, loss: 5.84672737121582
[training] epoch: 3, step: 12, loss: 6.044107437133789
[training] epoch: 3, step: 13, loss: 3.2820231914520264
[training] epoch: 3, step: 14, loss: 6.7845458984375
[training] epoch: 3, step: 15, loss: 4.635577201843262
[training] epoch: 3, step: 16, loss: 21.018577575683594
[training] epoch: 3, step: 17, loss: 15.491976737976074
[training] epoch: 3, step: 18, loss: 3.951786518096924
[training] epoch: 3, step: 19, loss: 4.672633647918701
[training] epoch: 3, step: 20, loss: 4.207766532897949
[training] epoch: 3, step: 21, loss: 3.7092039585113525
[training] epoch: 3, step: 22, loss: 4.22976541519165
[training] epoch: 3, step: 23, loss: 6.540759563446045
[training] epoch: 3, step: 24, loss: 9.814824104309082
[training] epoch: 3, step: 25, loss: 6.2811102867126465
[training] epoch: 3, step: 26, loss: 4.808919906616211
[training] epoch: 3, step: 27, loss: 20.563108444213867
[training] epoch: 3, step: 28, loss: 15.379252433776855
[training] epoch: 3, step: 29, loss: 10.350591659545898
[training] epoch: 3, step: 30, loss: 8.460427284240723
[training] epoch: 3, step: 31, loss: 7.1149396896362305
[training] epoch: 3, step: 32, loss: 6.079145908355713
[training] epoch: 3, step: 33, loss: 3.396045446395874
[training] epoch: 3, step: 34, loss: 2.1714394092559814
[training] epoch: 3, step: 35, loss: 3.5583295822143555
[training] epoch: 3, step: 36, loss: 1.5063382387161255
[training] epoch: 3, step: 37, loss: 15.0180025100708
[training] epoch: 3, step: 38, loss: 13.009502410888672
[training] epoch: 3, step: 39, loss: 3.0403337478637695
[training] epoch: 3, step: 40, loss: 6.730969429016113
[training] epoch: 3, step: 41, loss: 4.97194766998291
[training] epoch: 3, step: 42, loss: 3.107997417449951
[training] epoch: 3, step: 43, loss: 5.960477352142334
[training] epoch: 3, step: 44, loss: 7.3093976974487305
[training] epoch: 3, step: 45, loss: 8.53065013885498
[training] epoch: 3, step: 46, loss: 7.686670303344727
[training] epoch: 3, step: 47, loss: 3.2122697830200195
[training] epoch: 3, step: 48, loss: 17.578968048095703
[training] epoch: 3, step: 49, loss: 5.986948490142822
[training] epoch: 3, step: 50, loss: 6.922389984130859
[training] epoch: 3, step: 51, loss: 4.758803367614746
[training] epoch: 3, step: 52, loss: 7.924449920654297
[training] epoch: 3, step: 53, loss: 8.591586112976074
[training] epoch: 3, step: 54, loss: 6.338107109069824
[training] epoch: 3, step: 55, loss: 3.049288034439087
[training] epoch: 3, step: 56, loss: 6.810336589813232
[training] epoch: 3, step: 57, loss: 25.387170791625977
[training] epoch: 3, step: 58, loss: 5.249496936798096
[training] epoch: 3, step: 59, loss: 10.224946975708008
[training] epoch: 3, step: 60, loss: 2.8931713104248047
[training] epoch: 3, step: 61, loss: 6.109995365142822
[training] epoch: 3, step: 62, loss: 6.1409454345703125
[training] epoch: 3, step: 63, loss: 3.867215871810913
[training] epoch: 3, step: 64, loss: 2.717729330062866
[training] epoch: 3, step: 65, loss: 8.765205383300781
[training] epoch: 3, step: 66, loss: 6.100357532501221
[training] epoch: 3, step: 67, loss: 3.588679313659668
[training] epoch: 3, step: 68, loss: 1.7232578992843628
[training] epoch: 3, step: 69, loss: 2.9296703338623047
[training] epoch: 3, step: 70, loss: 2.6357502937316895
[training] epoch: 3, step: 71, loss: 4.059479236602783
[training] epoch: 3, step: 72, loss: 1.7372289896011353
[training] epoch: 3, step: 73, loss: 2.1509528160095215
[training] epoch: 3, step: 74, loss: 3.9275238513946533
[training] epoch: 3, step: 75, loss: 6.682816982269287
[training] epoch: 3, step: 76, loss: 14.846297264099121
[training] epoch: 3, step: 77, loss: 3.523402214050293
[training] epoch: 3, step: 78, loss: 8.96628475189209
[training] epoch: 3, step: 79, loss: 2.4435548782348633
[training] epoch: 3, step: 80, loss: 3.537182092666626
[training] epoch: 3, step: 81, loss: 2.0432727336883545
[training] epoch: 3, step: 82, loss: 3.635467290878296
[training] epoch: 3, step: 83, loss: 3.030364751815796
[training] epoch: 3, step: 84, loss: 1.9894318580627441
[training] epoch: 3, step: 85, loss: 1.340760588645935
[training] epoch: 3, step: 86, loss: 13.210895538330078
[training] epoch: 3, step: 87, loss: 30.557533264160156
[training] epoch: 3, step: 88, loss: 5.825872421264648
[training] epoch: 3, step: 89, loss: 12.570104598999023
[training] epoch: 3, step: 90, loss: 8.877115249633789
[training] epoch: 3, step: 91, loss: 5.971534252166748
[training] epoch: 3, step: 92, loss: 9.419772148132324
[training] epoch: 3, step: 93, loss: 9.183591842651367
[training] epoch: 3, step: 94, loss: 12.907793998718262
[training] epoch: 3, step: 95, loss: 5.050626277923584
[training] epoch: 3, step: 96, loss: 14.264347076416016
[training] epoch: 3, step: 97, loss: 17.354673385620117
[training] epoch: 3, step: 98, loss: 3.8499984741210938
[training] epoch: 3, step: 99, loss: 5.497942924499512
[training] epoch: 3, step: 100, loss: 20.63939094543457
[training] epoch: 3, step: 101, loss: 11.337241172790527
[validation] epoch: 3, loss: 7.677250140964395
[training] epoch: 4, step: 1, loss: 6.55329704284668
[training] epoch: 4, step: 2, loss: 4.513184070587158
[training] epoch: 4, step: 3, loss: 8.396825790405273
[training] epoch: 4, step: 4, loss: 1.742293357849121
[training] epoch: 4, step: 5, loss: 13.248486518859863
[training] epoch: 4, step: 6, loss: 11.270709037780762
[training] epoch: 4, step: 7, loss: 5.884856700897217
[training] epoch: 4, step: 8, loss: 2.746372699737549
[training] epoch: 4, step: 9, loss: 4.225476264953613
[training] epoch: 4, step: 10, loss: 5.18681001663208
[training] epoch: 4, step: 11, loss: 5.868793487548828
[training] epoch: 4, step: 12, loss: 6.036421298980713
[training] epoch: 4, step: 13, loss: 3.3695192337036133
[training] epoch: 4, step: 14, loss: 6.885766506195068
[training] epoch: 4, step: 15, loss: 4.734173774719238
[training] epoch: 4, step: 16, loss: 20.947446823120117
[training] epoch: 4, step: 17, loss: 15.524811744689941
[training] epoch: 4, step: 18, loss: 3.9837982654571533
[training] epoch: 4, step: 19, loss: 4.704014301300049
[training] epoch: 4, step: 20, loss: 4.154233932495117
[training] epoch: 4, step: 21, loss: 3.7287583351135254
[training] epoch: 4, step: 22, loss: 4.165876865386963
[training] epoch: 4, step: 23, loss: 6.511317253112793
[training] epoch: 4, step: 24, loss: 9.850184440612793
[training] epoch: 4, step: 25, loss: 6.353729248046875
[training] epoch: 4, step: 26, loss: 4.876492500305176
[training] epoch: 4, step: 27, loss: 20.356813430786133
[training] epoch: 4, step: 28, loss: 15.20002269744873
[training] epoch: 4, step: 29, loss: 10.458910942077637
[training] epoch: 4, step: 30, loss: 8.438971519470215
[training] epoch: 4, step: 31, loss: 7.11688756942749
[training] epoch: 4, step: 32, loss: 6.151430606842041
[training] epoch: 4, step: 33, loss: 3.43955135345459
[training] epoch: 4, step: 34, loss: 2.1645569801330566
[training] epoch: 4, step: 35, loss: 3.5733323097229004
[training] epoch: 4, step: 36, loss: 1.4595752954483032
[training] epoch: 4, step: 37, loss: 15.042333602905273
[training] epoch: 4, step: 38, loss: 12.926264762878418
[training] epoch: 4, step: 39, loss: 2.987969398498535
[training] epoch: 4, step: 40, loss: 6.684078693389893
[training] epoch: 4, step: 41, loss: 5.007867336273193
[training] epoch: 4, step: 42, loss: 3.154588222503662
[training] epoch: 4, step: 43, loss: 5.940129280090332
[training] epoch: 4, step: 44, loss: 7.285732746124268
[training] epoch: 4, step: 45, loss: 8.529169082641602
[training] epoch: 4, step: 46, loss: 7.600124835968018
[training] epoch: 4, step: 47, loss: 3.2549798488616943
[training] epoch: 4, step: 48, loss: 17.80256462097168
[training] epoch: 4, step: 49, loss: 6.059885501861572
[training] epoch: 4, step: 50, loss: 7.012455940246582
[training] epoch: 4, step: 51, loss: 4.743675708770752
[training] epoch: 4, step: 52, loss: 7.872643947601318
[training] epoch: 4, step: 53, loss: 8.46139907836914
[training] epoch: 4, step: 54, loss: 6.326969146728516
[training] epoch: 4, step: 55, loss: 3.069658041000366
[training] epoch: 4, step: 56, loss: 6.828018665313721
[training] epoch: 4, step: 57, loss: 25.22390365600586
[training] epoch: 4, step: 58, loss: 5.366352558135986
[training] epoch: 4, step: 59, loss: 10.257137298583984
[training] epoch: 4, step: 60, loss: 2.8706374168395996
[training] epoch: 4, step: 61, loss: 6.21353006362915
[training] epoch: 4, step: 62, loss: 6.222941875457764
[training] epoch: 4, step: 63, loss: 3.8947954177856445
[training] epoch: 4, step: 64, loss: 2.7113513946533203
[training] epoch: 4, step: 65, loss: 8.703869819641113
[training] epoch: 4, step: 66, loss: 6.07107400894165
[training] epoch: 4, step: 67, loss: 3.597412586212158
[training] epoch: 4, step: 68, loss: 1.7459545135498047
[training] epoch: 4, step: 69, loss: 2.699004888534546
[training] epoch: 4, step: 70, loss: 2.6177401542663574
[training] epoch: 4, step: 71, loss: 4.0035624504089355
[training] epoch: 4, step: 72, loss: 1.739113211631775
[training] epoch: 4, step: 73, loss: 2.145298957824707
[training] epoch: 4, step: 74, loss: 3.8807923793792725
[training] epoch: 4, step: 75, loss: 6.72969388961792
[training] epoch: 4, step: 76, loss: 14.874273300170898
[training] epoch: 4, step: 77, loss: 3.493276596069336
[training] epoch: 4, step: 78, loss: 9.009724617004395
[training] epoch: 4, step: 79, loss: 2.4069888591766357
[training] epoch: 4, step: 80, loss: 3.5066487789154053
[training] epoch: 4, step: 81, loss: 2.020634889602661
[training] epoch: 4, step: 82, loss: 3.6654183864593506
[training] epoch: 4, step: 83, loss: 3.0381760597229004
[training] epoch: 4, step: 84, loss: 1.9802087545394897
[training] epoch: 4, step: 85, loss: 1.3540388345718384
[training] epoch: 4, step: 86, loss: 13.275853157043457
[training] epoch: 4, step: 87, loss: 30.42911148071289
[training] epoch: 4, step: 88, loss: 5.820091247558594
[training] epoch: 4, step: 89, loss: 12.515763282775879
[training] epoch: 4, step: 90, loss: 8.851922988891602
[training] epoch: 4, step: 91, loss: 6.0120530128479
[training] epoch: 4, step: 92, loss: 9.420812606811523
[training] epoch: 4, step: 93, loss: 9.29291820526123
[training] epoch: 4, step: 94, loss: 12.858270645141602
[training] epoch: 4, step: 95, loss: 4.986300945281982
[training] epoch: 4, step: 96, loss: 14.211217880249023
[training] epoch: 4, step: 97, loss: 17.253570556640625
[training] epoch: 4, step: 98, loss: 3.8132076263427734
[training] epoch: 4, step: 99, loss: 5.437295436859131
[training] epoch: 4, step: 100, loss: 20.92171859741211
[training] epoch: 4, step: 101, loss: 11.227703094482422
[validation] epoch: 4, loss: 7.778519906619988
[training] epoch: 5, step: 1, loss: 6.499941349029541
[training] epoch: 5, step: 2, loss: 4.583822727203369
[training] epoch: 5, step: 3, loss: 8.324820518493652
[training] epoch: 5, step: 4, loss: 1.7291136980056763
[training] epoch: 5, step: 5, loss: 13.390653610229492
[training] epoch: 5, step: 6, loss: 11.209802627563477
[training] epoch: 5, step: 7, loss: 5.810433864593506
[training] epoch: 5, step: 8, loss: 2.836300849914551
[training] epoch: 5, step: 9, loss: 4.379144668579102
[training] epoch: 5, step: 10, loss: 5.198976039886475
[training] epoch: 5, step: 11, loss: 5.877423286437988
[training] epoch: 5, step: 12, loss: 5.934029579162598
[training] epoch: 5, step: 13, loss: 3.381880044937134
[training] epoch: 5, step: 14, loss: 6.895833969116211
[training] epoch: 5, step: 15, loss: 4.692417621612549
[training] epoch: 5, step: 16, loss: 20.42700958251953
[training] epoch: 5, step: 17, loss: 15.501870155334473
[training] epoch: 5, step: 18, loss: 3.9365081787109375
[training] epoch: 5, step: 19, loss: 4.6802592277526855
[training] epoch: 5, step: 20, loss: 4.2989501953125
[training] epoch: 5, step: 21, loss: 3.7074241638183594
[training] epoch: 5, step: 22, loss: 4.226114273071289
[training] epoch: 5, step: 23, loss: 6.623800754547119
[training] epoch: 5, step: 24, loss: 9.690560340881348
[training] epoch: 5, step: 25, loss: 6.24447774887085
[training] epoch: 5, step: 26, loss: 4.9825639724731445
[training] epoch: 5, step: 27, loss: 20.40767478942871
[training] epoch: 5, step: 28, loss: 15.3014554977417
[training] epoch: 5, step: 29, loss: 10.377218246459961
[training] epoch: 5, step: 30, loss: 8.468620300292969
[training] epoch: 5, step: 31, loss: 7.248321056365967
[training] epoch: 5, step: 32, loss: 6.178882122039795
[training] epoch: 5, step: 33, loss: 3.3854029178619385
[training] epoch: 5, step: 34, loss: 2.2040982246398926
[training] epoch: 5, step: 35, loss: 3.594102621078491
[training] epoch: 5, step: 36, loss: 1.4820020198822021
[training] epoch: 5, step: 37, loss: 15.10922908782959
[training] epoch: 5, step: 38, loss: 12.91923999786377
[training] epoch: 5, step: 39, loss: 2.97843074798584
[training] epoch: 5, step: 40, loss: 6.709681510925293
[training] epoch: 5, step: 41, loss: 4.976327896118164
[training] epoch: 5, step: 42, loss: 3.0834219455718994
[training] epoch: 5, step: 43, loss: 5.801600456237793
[training] epoch: 5, step: 44, loss: 7.336103439331055
[training] epoch: 5, step: 45, loss: 8.597579002380371
[training] epoch: 5, step: 46, loss: 7.659683704376221
[training] epoch: 5, step: 47, loss: 3.2104663848876953
[training] epoch: 5, step: 48, loss: 17.66475486755371
[training] epoch: 5, step: 49, loss: 5.982601642608643
[training] epoch: 5, step: 50, loss: 6.960113525390625
[training] epoch: 5, step: 51, loss: 4.811837196350098
[training] epoch: 5, step: 52, loss: 7.894687652587891
[training] epoch: 5, step: 53, loss: 8.506741523742676
[training] epoch: 5, step: 54, loss: 6.260623931884766
[training] epoch: 5, step: 55, loss: 3.0442655086517334
[training] epoch: 5, step: 56, loss: 6.939472675323486
[training] epoch: 5, step: 57, loss: 25.103588104248047
[training] epoch: 5, step: 58, loss: 5.287773609161377
[training] epoch: 5, step: 59, loss: 10.345279693603516
[training] epoch: 5, step: 60, loss: 2.928401231765747
[training] epoch: 5, step: 61, loss: 6.191845893859863
[training] epoch: 5, step: 62, loss: 6.1554484367370605
[training] epoch: 5, step: 63, loss: 3.872666120529175
[training] epoch: 5, step: 64, loss: 2.5900797843933105
[training] epoch: 5, step: 65, loss: 8.673863410949707
[training] epoch: 5, step: 66, loss: 6.056546688079834
[training] epoch: 5, step: 67, loss: 3.6001060009002686
[training] epoch: 5, step: 68, loss: 1.7369145154953003
[training] epoch: 5, step: 69, loss: 2.895153522491455
[training] epoch: 5, step: 70, loss: 2.6230368614196777
[training] epoch: 5, step: 71, loss: 4.045318126678467
[training] epoch: 5, step: 72, loss: 1.7234400510787964
[training] epoch: 5, step: 73, loss: 2.155134916305542
[training] epoch: 5, step: 74, loss: 3.892517566680908
[training] epoch: 5, step: 75, loss: 6.71710729598999
[training] epoch: 5, step: 76, loss: 14.932270050048828
[training] epoch: 5, step: 77, loss: 3.4867775440216064
[training] epoch: 5, step: 78, loss: 8.972540855407715
[training] epoch: 5, step: 79, loss: 2.4213621616363525
[training] epoch: 5, step: 80, loss: 3.5521128177642822
[training] epoch: 5, step: 81, loss: 1.985870122909546
[training] epoch: 5, step: 82, loss: 3.620249032974243
[training] epoch: 5, step: 83, loss: 3.0654616355895996
[training] epoch: 5, step: 84, loss: 1.973730444908142
[training] epoch: 5, step: 85, loss: 1.3290671110153198
[training] epoch: 5, step: 86, loss: 13.33511734008789
[training] epoch: 5, step: 87, loss: 30.365917205810547
[training] epoch: 5, step: 88, loss: 5.8704938888549805
[training] epoch: 5, step: 89, loss: 12.598210334777832
