AlphaNet(
  (ts_cov10): Cov()
  (ts_corr10): Corr()
  (ts_stddev10): StdDev()
  (ts_zscore10): ZScore()
  (ts_return10): Return()
  (ts_decaylinear10): DecayLinear()
  (bn): BatchNorm2d(1, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (pooling): Pooling()
  (flatten): Flatten()
  (fc1): Linear(in_features=648, out_features=30, bias=True)
[training] epoch: 1, step: 98, loss: 4.065869331359863
[training] epoch: 1, step: 99, loss: 5.518432140350342
[training] epoch: 1, step: 100, loss: 20.863759994506836
[training] epoch: 1, step: 101, loss: 11.28915023803711
[validation] epoch: 1, loss: 7.648820793274606
[training] epoch: 2, step: 1, loss: 6.527219295501709
[training] epoch: 2, step: 2, loss: 4.409451961517334
[training] epoch: 2, step: 3, loss: 8.632288932800293
[training] epoch: 2, step: 4, loss: 1.7577639818191528
[training] epoch: 2, step: 5, loss: 13.404731750488281
[training] epoch: 2, step: 6, loss: 11.23776912689209
[training] epoch: 2, step: 7, loss: 5.948055267333984
[training] epoch: 2, step: 8, loss: 2.8310906887054443
[training] epoch: 2, step: 9, loss: 4.322254180908203
[training] epoch: 2, step: 10, loss: 5.103383541107178
[training] epoch: 2, step: 11, loss: 5.947319507598877
[training] epoch: 2, step: 12, loss: 6.122755527496338
[training] epoch: 2, step: 13, loss: 3.3139519691467285
[training] epoch: 2, step: 14, loss: 7.005162239074707
[training] epoch: 2, step: 15, loss: 4.643552780151367
[training] epoch: 2, step: 16, loss: 20.761098861694336
[training] epoch: 2, step: 17, loss: 15.411255836486816
[training] epoch: 2, step: 18, loss: 3.9242517948150635
[training] epoch: 2, step: 19, loss: 4.6914472579956055
[training] epoch: 2, step: 20, loss: 4.190643787384033
[training] epoch: 2, step: 21, loss: 3.685260057449341
[training] epoch: 2, step: 22, loss: 4.204659461975098
[training] epoch: 2, step: 23, loss: 6.507935047149658
[training] epoch: 2, step: 24, loss: 9.974406242370605
[training] epoch: 2, step: 25, loss: 6.293843746185303
[training] epoch: 2, step: 26, loss: 4.842804431915283
[training] epoch: 2, step: 27, loss: 20.324548721313477
[training] epoch: 2, step: 28, loss: 15.098937034606934
[training] epoch: 2, step: 29, loss: 10.411360740661621
[training] epoch: 2, step: 30, loss: 8.368844032287598
[training] epoch: 2, step: 31, loss: 7.109627723693848
[training] epoch: 2, step: 32, loss: 6.084849834442139
[training] epoch: 2, step: 33, loss: 3.445208787918091
[training] epoch: 2, step: 34, loss: 2.1824843883514404
[training] epoch: 2, step: 35, loss: 3.6204540729522705
[training] epoch: 2, step: 36, loss: 1.4981565475463867
[training] epoch: 2, step: 37, loss: 15.1661376953125
[training] epoch: 2, step: 38, loss: 12.921751022338867
[training] epoch: 2, step: 39, loss: 3.0329551696777344
[training] epoch: 2, step: 40, loss: 6.690962791442871
[training] epoch: 2, step: 41, loss: 5.033613681793213
[training] epoch: 2, step: 42, loss: 3.074389934539795
[training] epoch: 2, step: 43, loss: 5.909653186798096
[training] epoch: 2, step: 44, loss: 7.282188892364502
[training] epoch: 2, step: 45, loss: 8.593542098999023
[training] epoch: 2, step: 46, loss: 7.724761486053467
[training] epoch: 2, step: 47, loss: 3.3235676288604736
[training] epoch: 2, step: 48, loss: 17.513750076293945
[training] epoch: 2, step: 49, loss: 6.19797420501709
[training] epoch: 2, step: 50, loss: 6.856091022491455
[training] epoch: 2, step: 51, loss: 4.790038585662842
[training] epoch: 2, step: 52, loss: 7.842046737670898
[training] epoch: 2, step: 53, loss: 8.526148796081543
[training] epoch: 2, step: 54, loss: 6.431509017944336
[training] epoch: 2, step: 55, loss: 3.0691030025482178
[training] epoch: 2, step: 56, loss: 6.818671226501465
[training] epoch: 2, step: 57, loss: 25.256736755371094
[training] epoch: 2, step: 58, loss: 5.35975980758667
[training] epoch: 2, step: 59, loss: 10.342848777770996
[training] epoch: 2, step: 60, loss: 2.7979862689971924
[training] epoch: 2, step: 61, loss: 6.223351001739502
[training] epoch: 2, step: 62, loss: 6.282073497772217
[training] epoch: 2, step: 63, loss: 3.8845527172088623
[training] epoch: 2, step: 64, loss: 2.7765464782714844
[training] epoch: 2, step: 65, loss: 8.822051048278809
[training] epoch: 2, step: 66, loss: 6.100654125213623
[training] epoch: 2, step: 67, loss: 3.495687484741211
[training] epoch: 2, step: 68, loss: 1.7969253063201904
[training] epoch: 2, step: 69, loss: 2.83516263961792
[training] epoch: 2, step: 70, loss: 2.6038990020751953
[training] epoch: 2, step: 71, loss: 3.9890806674957275
[training] epoch: 2, step: 72, loss: 1.6558256149291992
[training] epoch: 2, step: 73, loss: 2.1701900959014893
[training] epoch: 2, step: 74, loss: 3.7814066410064697
[training] epoch: 2, step: 75, loss: 6.659436225891113
[training] epoch: 2, step: 76, loss: 14.743069648742676
[training] epoch: 2, step: 77, loss: 3.7197751998901367
[training] epoch: 2, step: 78, loss: 8.922245025634766
[training] epoch: 2, step: 79, loss: 2.431097984313965
[training] epoch: 2, step: 80, loss: 3.5299596786499023
[training] epoch: 2, step: 81, loss: 2.108566999435425
[training] epoch: 2, step: 82, loss: 3.5172958374023438
[training] epoch: 2, step: 83, loss: 3.0943503379821777
[training] epoch: 2, step: 84, loss: 1.9554510116577148
[training] epoch: 2, step: 85, loss: 1.307475209236145
[training] epoch: 2, step: 86, loss: 13.216557502746582
[training] epoch: 2, step: 87, loss: 30.640403747558594
[training] epoch: 2, step: 88, loss: 5.919322490692139
[training] epoch: 2, step: 89, loss: 12.468964576721191
[training] epoch: 2, step: 90, loss: 8.59459400177002
[training] epoch: 2, step: 91, loss: 5.941985607147217
[training] epoch: 2, step: 92, loss: 9.290044784545898
[training] epoch: 2, step: 93, loss: 9.452691078186035
[training] epoch: 2, step: 94, loss: 13.137537956237793
[training] epoch: 2, step: 95, loss: 4.9094719886779785
[training] epoch: 2, step: 96, loss: 14.107555389404297
[training] epoch: 2, step: 97, loss: 17.158714294433594
[training] epoch: 2, step: 98, loss: 3.8501477241516113
[training] epoch: 2, step: 99, loss: 5.366208553314209
[training] epoch: 2, step: 100, loss: 20.900724411010742
[training] epoch: 2, step: 101, loss: 11.272639274597168
[validation] epoch: 2, loss: 7.699190791290586
[training] epoch: 3, step: 1, loss: 6.60158634185791
[training] epoch: 3, step: 2, loss: 4.571516513824463
[training] epoch: 3, step: 3, loss: 8.514704704284668
[training] epoch: 3, step: 4, loss: 1.7929446697235107
[training] epoch: 3, step: 5, loss: 13.260278701782227
[training] epoch: 3, step: 6, loss: 11.169676780700684
[training] epoch: 3, step: 7, loss: 5.944736480712891
[training] epoch: 3, step: 8, loss: 2.762704372406006
[training] epoch: 3, step: 9, loss: 4.244758605957031
[training] epoch: 3, step: 10, loss: 5.16655158996582
[training] epoch: 3, step: 11, loss: 5.955437183380127
[training] epoch: 3, step: 12, loss: 5.957915782928467
[training] epoch: 3, step: 13, loss: 3.3579013347625732
[training] epoch: 3, step: 14, loss: 6.981028079986572
[training] epoch: 3, step: 15, loss: 4.581833362579346
[training] epoch: 3, step: 16, loss: 20.87233543395996
[training] epoch: 3, step: 17, loss: 15.445595741271973
[training] epoch: 3, step: 18, loss: 4.013481616973877
[training] epoch: 3, step: 19, loss: 4.6430206298828125
[training] epoch: 3, step: 20, loss: 4.142880916595459
[training] epoch: 3, step: 21, loss: 3.6244847774505615
[training] epoch: 3, step: 22, loss: 4.178350925445557
[training] epoch: 3, step: 23, loss: 6.539292335510254
[training] epoch: 3, step: 24, loss: 9.85081672668457
[training] epoch: 3, step: 25, loss: 6.273987770080566
[training] epoch: 3, step: 26, loss: 4.88858699798584
[training] epoch: 3, step: 27, loss: 20.124998092651367
[training] epoch: 3, step: 28, loss: 15.205537796020508
[training] epoch: 3, step: 29, loss: 10.530858039855957
[training] epoch: 3, step: 30, loss: 8.469514846801758
[training] epoch: 3, step: 31, loss: 7.007981777191162
[training] epoch: 3, step: 32, loss: 6.1182661056518555
[training] epoch: 3, step: 33, loss: 3.470682382583618
[training] epoch: 3, step: 34, loss: 2.218463897705078
[training] epoch: 3, step: 35, loss: 3.498195171356201
[training] epoch: 3, step: 36, loss: 1.5279783010482788
[training] epoch: 3, step: 37, loss: 14.995864868164062
[training] epoch: 3, step: 38, loss: 13.10530948638916
[training] epoch: 3, step: 39, loss: 2.9684090614318848
[training] epoch: 3, step: 40, loss: 6.685649871826172
[training] epoch: 3, step: 41, loss: 5.018664836883545
[training] epoch: 3, step: 42, loss: 3.1187140941619873
[training] epoch: 3, step: 43, loss: 5.875277519226074
[training] epoch: 3, step: 44, loss: 7.22340202331543
[training] epoch: 3, step: 45, loss: 8.617331504821777
[training] epoch: 3, step: 46, loss: 7.6973347663879395
[training] epoch: 3, step: 47, loss: 3.2910501956939697
[training] epoch: 3, step: 48, loss: 17.64362144470215
[training] epoch: 3, step: 49, loss: 6.055052757263184
[training] epoch: 3, step: 50, loss: 7.0301713943481445
[training] epoch: 3, step: 51, loss: 4.713313102722168
[training] epoch: 3, step: 52, loss: 7.904992580413818
[training] epoch: 3, step: 53, loss: 8.468198776245117
[training] epoch: 3, step: 54, loss: 6.232760906219482
[training] epoch: 3, step: 55, loss: 3.0627355575561523
[training] epoch: 3, step: 56, loss: 6.850327491760254
[training] epoch: 3, step: 57, loss: 25.2535400390625
[training] epoch: 3, step: 58, loss: 5.287111282348633
[training] epoch: 3, step: 59, loss: 10.31364917755127
[training] epoch: 3, step: 60, loss: 2.999476194381714
[training] epoch: 3, step: 61, loss: 6.156008720397949
[training] epoch: 3, step: 62, loss: 6.127987861633301
[training] epoch: 3, step: 63, loss: 3.8608760833740234
[training] epoch: 3, step: 64, loss: 2.786134719848633
[training] epoch: 3, step: 65, loss: 8.690799713134766
[training] epoch: 3, step: 66, loss: 6.174682140350342
[training] epoch: 3, step: 67, loss: 3.5127646923065186
[training] epoch: 3, step: 68, loss: 1.7556976079940796
[training] epoch: 3, step: 69, loss: 2.9341344833374023
[training] epoch: 3, step: 70, loss: 2.5800490379333496
[training] epoch: 3, step: 71, loss: 3.9689738750457764
[training] epoch: 3, step: 72, loss: 1.7617534399032593
[training] epoch: 3, step: 73, loss: 2.1776700019836426
[training] epoch: 3, step: 74, loss: 3.7930610179901123
[training] epoch: 3, step: 75, loss: 6.688313007354736
[training] epoch: 3, step: 76, loss: 14.777461051940918
[training] epoch: 3, step: 77, loss: 3.4828670024871826
[training] epoch: 3, step: 78, loss: 8.919288635253906
[training] epoch: 3, step: 79, loss: 2.6096322536468506
[training] epoch: 3, step: 80, loss: 3.471580982208252
[training] epoch: 3, step: 81, loss: 2.1016793251037598
[training] epoch: 3, step: 82, loss: 3.5222346782684326
[training] epoch: 3, step: 83, loss: 2.9807543754577637
[training] epoch: 3, step: 84, loss: 2.011593818664551
[training] epoch: 3, step: 85, loss: 1.3414220809936523
[training] epoch: 3, step: 86, loss: 13.20310115814209
[training] epoch: 3, step: 87, loss: 30.428625106811523
[training] epoch: 3, step: 88, loss: 5.719691753387451
[training] epoch: 3, step: 89, loss: 12.464090347290039
[training] epoch: 3, step: 90, loss: 8.78858757019043
[training] epoch: 3, step: 91, loss: 5.89573860168457
[training] epoch: 3, step: 92, loss: 9.61154556274414
[training] epoch: 3, step: 93, loss: 9.303462028503418
[training] epoch: 3, step: 94, loss: 13.05545711517334
[training] epoch: 3, step: 95, loss: 4.820140361785889
[training] epoch: 3, step: 96, loss: 14.247730255126953
[training] epoch: 3, step: 97, loss: 16.94338035583496
[training] epoch: 3, step: 98, loss: 3.969822406768799
[training] epoch: 3, step: 99, loss: 5.512429714202881
[training] epoch: 3, step: 100, loss: 20.564634323120117
[training] epoch: 3, step: 101, loss: 11.2598295211792
[validation] epoch: 3, loss: 7.725837092588444
[training] epoch: 4, step: 1, loss: 6.470616340637207
[training] epoch: 4, step: 2, loss: 4.593415260314941
[training] epoch: 4, step: 3, loss: 8.527473449707031
[training] epoch: 4, step: 4, loss: 1.7290241718292236
[training] epoch: 4, step: 5, loss: 13.13813304901123
[training] epoch: 4, step: 6, loss: 11.000704765319824
[training] epoch: 4, step: 7, loss: 5.905451774597168
[training] epoch: 4, step: 8, loss: 2.687469482421875
[training] epoch: 4, step: 9, loss: 4.310635566711426
[training] epoch: 4, step: 10, loss: 5.116209983825684
[training] epoch: 4, step: 11, loss: 5.921935081481934
[training] epoch: 4, step: 12, loss: 5.98343563079834
[training] epoch: 4, step: 13, loss: 3.2382349967956543
[training] epoch: 4, step: 14, loss: 6.725440979003906
[training] epoch: 4, step: 15, loss: 4.633274555206299
[training] epoch: 4, step: 16, loss: 20.61703109741211
[training] epoch: 4, step: 17, loss: 15.465232849121094
[training] epoch: 4, step: 18, loss: 3.8484716415405273
[training] epoch: 4, step: 19, loss: 4.582230567932129
[training] epoch: 4, step: 20, loss: 4.200131416320801
[training] epoch: 4, step: 21, loss: 3.699375867843628
[training] epoch: 4, step: 22, loss: 4.08538293838501
[training] epoch: 4, step: 23, loss: 6.235774040222168
[training] epoch: 4, step: 24, loss: 9.67616081237793
[training] epoch: 4, step: 25, loss: 6.339751243591309
[training] epoch: 4, step: 26, loss: 4.898388862609863
[training] epoch: 4, step: 27, loss: 20.276874542236328
[training] epoch: 4, step: 28, loss: 15.146659851074219
[training] epoch: 4, step: 29, loss: 10.628859519958496
[training] epoch: 4, step: 30, loss: 8.411575317382812
[training] epoch: 4, step: 31, loss: 7.057621955871582
[training] epoch: 4, step: 32, loss: 6.097235679626465
[training] epoch: 4, step: 33, loss: 3.504605531692505
[training] epoch: 4, step: 34, loss: 2.248657464981079
[training] epoch: 4, step: 35, loss: 3.521008014678955
[training] epoch: 4, step: 36, loss: 1.4782359600067139
[training] epoch: 4, step: 37, loss: 15.0772705078125
[training] epoch: 4, step: 38, loss: 12.772588729858398
[training] epoch: 4, step: 39, loss: 3.011586904525757
[training] epoch: 4, step: 40, loss: 6.6882829666137695
[training] epoch: 4, step: 41, loss: 4.936342239379883
[training] epoch: 4, step: 42, loss: 3.1299679279327393
[training] epoch: 4, step: 43, loss: 5.9429240226745605
[training] epoch: 4, step: 44, loss: 7.281432628631592
[training] epoch: 4, step: 45, loss: 8.542824745178223
[training] epoch: 4, step: 46, loss: 7.773011684417725
[training] epoch: 4, step: 47, loss: 3.2670156955718994
[training] epoch: 4, step: 48, loss: 17.414581298828125
[training] epoch: 4, step: 49, loss: 6.0591349601745605
[training] epoch: 4, step: 50, loss: 7.086347579956055
[training] epoch: 4, step: 51, loss: 4.626214027404785
[training] epoch: 4, step: 52, loss: 7.746570587158203
[training] epoch: 4, step: 53, loss: 8.603019714355469
[training] epoch: 4, step: 54, loss: 6.3593244552612305
[training] epoch: 4, step: 55, loss: 3.008483648300171
[training] epoch: 4, step: 56, loss: 6.8058762550354
[training] epoch: 4, step: 57, loss: 25.297557830810547
[training] epoch: 4, step: 58, loss: 5.239543914794922
[training] epoch: 4, step: 59, loss: 10.308444023132324
[training] epoch: 4, step: 60, loss: 2.9480741024017334
[training] epoch: 4, step: 61, loss: 6.218957901000977
[training] epoch: 4, step: 62, loss: 5.990908622741699
[training] epoch: 4, step: 63, loss: 3.9754717350006104
[training] epoch: 4, step: 64, loss: 2.6473336219787598
[training] epoch: 4, step: 65, loss: 8.799276351928711
[training] epoch: 4, step: 66, loss: 6.191066265106201
[training] epoch: 4, step: 67, loss: 3.4034836292266846
[training] epoch: 4, step: 68, loss: 1.8024624586105347
[training] epoch: 4, step: 69, loss: 2.9010634422302246
[training] epoch: 4, step: 70, loss: 2.517352342605591
[training] epoch: 4, step: 71, loss: 3.978386402130127
[training] epoch: 4, step: 72, loss: 1.6933199167251587
[training] epoch: 4, step: 73, loss: 2.2141222953796387
[training] epoch: 4, step: 74, loss: 3.7860195636749268
[training] epoch: 4, step: 75, loss: 6.881017208099365
[training] epoch: 4, step: 76, loss: 14.788941383361816
[training] epoch: 4, step: 77, loss: 3.547375440597534
[training] epoch: 4, step: 78, loss: 8.893258094787598
[training] epoch: 4, step: 79, loss: 2.4887640476226807
[training] epoch: 4, step: 80, loss: 3.5124735832214355
[training] epoch: 4, step: 81, loss: 2.009845018386841
[training] epoch: 4, step: 82, loss: 3.5199899673461914
[training] epoch: 4, step: 83, loss: 3.0679779052734375
[training] epoch: 4, step: 84, loss: 1.9595054388046265
[training] epoch: 4, step: 85, loss: 1.359188437461853
[training] epoch: 4, step: 86, loss: 13.212424278259277
[training] epoch: 4, step: 87, loss: 30.707313537597656
[training] epoch: 4, step: 88, loss: 5.8856353759765625
[training] epoch: 4, step: 89, loss: 12.638391494750977
[training] epoch: 4, step: 90, loss: 8.633601188659668
[training] epoch: 4, step: 91, loss: 5.891534805297852
[training] epoch: 4, step: 92, loss: 9.636947631835938
[training] epoch: 4, step: 93, loss: 9.278549194335938
[training] epoch: 4, step: 94, loss: 13.11871337890625
[training] epoch: 4, step: 95, loss: 4.822380542755127
[training] epoch: 4, step: 96, loss: 14.385622024536133
[training] epoch: 4, step: 97, loss: 17.19860076904297
[training] epoch: 4, step: 98, loss: 3.805474281311035
[training] epoch: 4, step: 99, loss: 5.549981117248535
[training] epoch: 4, step: 100, loss: 20.69782257080078
[training] epoch: 4, step: 101, loss: 11.383092880249023
[validation] epoch: 4, loss: 7.79482100741698
[training] epoch: 5, step: 1, loss: 6.63378381729126
[training] epoch: 5, step: 2, loss: 4.488122940063477
[training] epoch: 5, step: 3, loss: 8.523816108703613
[training] epoch: 5, step: 4, loss: 1.706290364265442
[training] epoch: 5, step: 5, loss: 13.189465522766113
[training] epoch: 5, step: 6, loss: 11.187137603759766
[training] epoch: 5, step: 7, loss: 6.0009989738464355
[training] epoch: 5, step: 8, loss: 2.7156271934509277
[training] epoch: 5, step: 9, loss: 4.260878562927246
[training] epoch: 5, step: 10, loss: 5.077484607696533
[training] epoch: 5, step: 11, loss: 5.924331188201904
[training] epoch: 5, step: 12, loss: 6.1123762130737305
[training] epoch: 5, step: 13, loss: 3.4762556552886963
[training] epoch: 5, step: 14, loss: 6.910026550292969
[training] epoch: 5, step: 15, loss: 4.719155788421631
[training] epoch: 5, step: 16, loss: 20.334991455078125
[training] epoch: 5, step: 17, loss: 15.339483261108398
[training] epoch: 5, step: 18, loss: 3.9959065914154053
[training] epoch: 5, step: 19, loss: 4.733473777770996
[training] epoch: 5, step: 20, loss: 4.211031436920166
[training] epoch: 5, step: 21, loss: 3.640066623687744
[training] epoch: 5, step: 22, loss: 4.352315902709961
[training] epoch: 5, step: 23, loss: 6.461193561553955
[training] epoch: 5, step: 24, loss: 9.799283981323242
[training] epoch: 5, step: 25, loss: 6.316860675811768
[training] epoch: 5, step: 26, loss: 4.733956813812256
[training] epoch: 5, step: 27, loss: 20.071176528930664
[training] epoch: 5, step: 28, loss: 15.278212547302246
[training] epoch: 5, step: 29, loss: 10.441469192504883
[training] epoch: 5, step: 30, loss: 8.422597885131836
[training] epoch: 5, step: 31, loss: 7.0541510581970215
[training] epoch: 5, step: 32, loss: 6.182070732116699
[training] epoch: 5, step: 33, loss: 3.4242308139801025
[training] epoch: 5, step: 34, loss: 2.254821538925171
[training] epoch: 5, step: 35, loss: 3.5223593711853027
[training] epoch: 5, step: 36, loss: 1.5217229127883911
[training] epoch: 5, step: 37, loss: 15.259831428527832
[training] epoch: 5, step: 38, loss: 12.88696002960205
[training] epoch: 5, step: 39, loss: 2.9610047340393066
[training] epoch: 5, step: 40, loss: 6.632384777069092
[training] epoch: 5, step: 41, loss: 4.9311699867248535
[training] epoch: 5, step: 42, loss: 3.055586099624634
[training] epoch: 5, step: 43, loss: 5.985182762145996
[training] epoch: 5, step: 44, loss: 7.270326137542725
[training] epoch: 5, step: 45, loss: 8.631926536560059
[training] epoch: 5, step: 46, loss: 7.653749465942383
[training] epoch: 5, step: 47, loss: 3.2858753204345703
[training] epoch: 5, step: 48, loss: 17.39740562438965
[training] epoch: 5, step: 49, loss: 6.091005325317383
[training] epoch: 5, step: 50, loss: 6.984874248504639
[training] epoch: 5, step: 51, loss: 4.813145637512207
[training] epoch: 5, step: 52, loss: 7.85987663269043
[training] epoch: 5, step: 53, loss: 8.47416877746582
[training] epoch: 5, step: 54, loss: 6.324554443359375
[training] epoch: 5, step: 55, loss: 3.039562225341797
[training] epoch: 5, step: 56, loss: 6.899740219116211
[training] epoch: 5, step: 57, loss: 25.259794235229492
[training] epoch: 5, step: 58, loss: 5.420917510986328
[training] epoch: 5, step: 59, loss: 10.299141883850098
[training] epoch: 5, step: 60, loss: 2.9266111850738525
[training] epoch: 5, step: 61, loss: 6.151672840118408
[training] epoch: 5, step: 62, loss: 6.12409782409668
[training] epoch: 5, step: 63, loss: 3.978649139404297
[training] epoch: 5, step: 64, loss: 2.689605712890625
[training] epoch: 5, step: 65, loss: 8.763961791992188
[training] epoch: 5, step: 66, loss: 6.112715244293213
[training] epoch: 5, step: 67, loss: 3.541128158569336
[training] epoch: 5, step: 68, loss: 1.781567096710205
[training] epoch: 5, step: 69, loss: 2.78731632232666
[training] epoch: 5, step: 70, loss: 2.674151659011841
[training] epoch: 5, step: 71, loss: 3.940207004547119
[training] epoch: 5, step: 72, loss: 1.745486855506897
[training] epoch: 5, step: 73, loss: 2.1351401805877686
[training] epoch: 5, step: 74, loss: 3.7558541297912598
[training] epoch: 5, step: 75, loss: 6.675702095031738
[training] epoch: 5, step: 76, loss: 14.762016296386719
[training] epoch: 5, step: 77, loss: 3.5277316570281982
[training] epoch: 5, step: 78, loss: 8.913503646850586
[training] epoch: 5, step: 79, loss: 2.4505200386047363
[training] epoch: 5, step: 80, loss: 3.469419002532959
[training] epoch: 5, step: 81, loss: 2.0178987979888916
[training] epoch: 5, step: 82, loss: 3.505128860473633
[training] epoch: 5, step: 83, loss: 3.0586702823638916
[training] epoch: 5, step: 84, loss: 1.9323536157608032
[training] epoch: 5, step: 85, loss: 1.3591159582138062
[training] epoch: 5, step: 86, loss: 13.090299606323242
[training] epoch: 5, step: 87, loss: 30.473217010498047
[training] epoch: 5, step: 88, loss: 5.7886786460876465
